id,Year,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,Pos,name
60,1971,33,NL,104,377,342.0,21.0,77.0,9.0,1.0,5.0,33.0,0.0,2.0,29.0,25.0,0.225,0.285,0.301,0.586,5,Bob Aspromonte
77,1976,22,NL,11,36,33.0,2.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.212,0.229,0.303,0.532,89,Brian Asselstine
77,1977,23,NL,83,134,124.0,12.0,26.0,6.0,0.0,4.0,17.0,1.0,0.0,9.0,10.0,0.21,0.263,0.355,0.618,897,Brian Asselstine
77,1978,24,NL,39,122,103.0,11.0,28.0,3.0,3.0,2.0,13.0,2.0,1.0,11.0,16.0,0.272,0.339,0.417,0.756,98,Brian Asselstine
77,1979,25,NL,8,11,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,0.182,0.1,0.282,7,Brian Asselstine
77,1980,26,NL,87,235,218.0,18.0,62.0,13.0,1.0,3.0,25.0,1.0,3.0,11.0,37.0,0.284,0.318,0.394,0.712,879,Brian Asselstine
77,1981,27,NL,56,91,86.0,8.0,22.0,5.0,0.0,2.0,10.0,1.0,0.0,5.0,7.0,0.256,0.297,0.384,0.68,97,Brian Asselstine
194,2003,23,NL,25,73,69.0,6.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,14.0,0.159,0.205,0.188,0.394,5,Garrett Atkins
194,2004,24,NL,15,33,28.0,3.0,10.0,2.0,0.0,1.0,8.0,0.0,0.0,4.0,3.0,0.357,0.424,0.536,0.96,537,Garrett Atkins
194,2005,25,NL,138,573,519.0,62.0,149.0,31.0,1.0,13.0,89.0,0.0,2.0,45.0,72.0,0.287,0.347,0.426,0.773,5,Garrett Atkins
194,2006,26,NL,157,695,602.0,117.0,198.0,48.0,1.0,29.0,120.0,4.0,0.0,79.0,76.0,0.329,0.409,0.556,0.965,53,Garrett Atkins
194,2007,27,NL,157,684,605.0,83.0,182.0,35.0,1.0,25.0,111.0,3.0,1.0,67.0,96.0,0.301,0.367,0.486,0.853,53,Garrett Atkins
194,2008,28,NL,155,664,611.0,86.0,175.0,32.0,3.0,21.0,99.0,1.0,1.0,40.0,100.0,0.286,0.328,0.452,0.78,534,Garrett Atkins
194,2009,29,NL,126,399,354.0,37.0,80.0,12.0,1.0,9.0,48.0,0.0,0.0,41.0,58.0,0.226,0.308,0.342,0.65,53D,Garrett Atkins
194,2010,30,AL,44,152,140.0,5.0,30.0,7.0,0.0,1.0,9.0,0.0,0.0,12.0,30.0,0.214,0.276,0.286,0.562,3D,Garrett Atkins
460,1952,28,NL,107,406,362.0,36.0,105.0,16.0,3.0,2.0,31.0,2.0,1.0,40.0,22.0,0.29,0.362,0.367,0.73,2,Toby Atwell
460,1953,29,NL,77,251,213.0,21.0,51.0,8.0,0.0,1.0,25.0,0.0,0.0,33.0,19.0,0.239,0.349,0.291,0.64,2,Toby Atwell
460,1954,30,NL,96,340,287.0,36.0,83.0,8.0,4.0,3.0,26.0,2.0,3.0,43.0,21.0,0.289,0.384,0.376,0.76,2,Toby Atwell
460,1955,31,NL,71,253,207.0,21.0,44.0,8.0,0.0,1.0,18.0,0.0,1.0,40.0,16.0,0.213,0.337,0.266,0.603,2,Toby Atwell
460,1956,32,NL,27,54,48.0,2.0,7.0,1.0,0.0,2.0,10.0,0.0,0.0,5.0,6.0,0.146,0.226,0.292,0.518,2,Toby Atwell
415,1993,21,NL,13,27,26.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.115,0.148,0.154,0.302,37,Rich Aude
415,1995,23,NL,42,115,109.0,10.0,27.0,8.0,0.0,2.0,19.0,1.0,2.0,6.0,20.0,0.248,0.287,0.376,0.663,3,Rich Aude
415,1996,24,NL,7,16,16.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.25,0.25,0.25,0.5,3,Rich Aude
420,1971,21,AL,79,263,236.0,22.0,48.0,10.0,0.0,1.0,9.0,3.0,2.0,20.0,40.0,0.203,0.271,0.258,0.53,6,Rick Auerbach
420,1972,22,AL,153,605,554.0,50.0,121.0,16.0,3.0,2.0,30.0,24.0,8.0,43.0,62.0,0.218,0.277,0.269,0.546,6,Rick Auerbach
420,1973,23,AL,6,10,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.2,0.3,6,Rick Auerbach
420,1974,24,NL,45,82,73.0,12.0,25.0,0.0,0.0,1.0,4.0,4.0,2.0,8.0,9.0,0.342,0.407,0.384,0.791,645,Rick Auerbach
420,1975,25,NL,85,188,170.0,18.0,38.0,9.0,0.0,0.0,12.0,3.0,2.0,18.0,22.0,0.224,0.298,0.276,0.574,645,Rick Auerbach
420,1976,26,NL,36,53,47.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,0.128,0.226,0.128,0.354,654,Rick Auerbach
420,1977,27,NL,33,52,45.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,0.156,0.216,0.2,0.416,46,Rick Auerbach
420,1978,28,NL,63,65,55.0,17.0,18.0,6.0,0.0,2.0,5.0,1.0,0.0,7.0,12.0,0.327,0.413,0.545,0.958,645,Rick Auerbach
420,1979,29,NL,62,116,100.0,17.0,21.0,8.0,1.0,1.0,12.0,0.0,1.0,14.0,19.0,0.21,0.304,0.34,0.644,564,Rick Auerbach
420,1980,30,NL,24,37,33.0,5.0,11.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0,5.0,0.333,0.389,0.515,0.904,564,Rick Auerbach
420,1981,31,AL,38,96,84.0,12.0,13.0,3.0,0.0,1.0,6.0,1.0,1.0,4.0,15.0,0.155,0.2,0.226,0.426,6,Rick Auerbach
416,1995,23,NL,9,22,19.0,4.0,9.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,0.474,0.476,0.947,1.424,6,Rich Aurilia
416,1996,24,NL,105,352,318.0,27.0,76.0,7.0,1.0,3.0,26.0,4.0,1.0,25.0,52.0,0.239,0.295,0.296,0.59,64,Rich Aurilia
416,1997,25,NL,46,113,102.0,16.0,28.0,8.0,0.0,5.0,19.0,1.0,1.0,8.0,15.0,0.275,0.321,0.5,0.821,6,Rich Aurilia
416,1998,26,NL,122,453,413.0,54.0,110.0,27.0,2.0,9.0,49.0,3.0,3.0,31.0,62.0,0.266,0.319,0.407,0.726,6,Rich Aurilia
416,1999,27,NL,152,614,558.0,68.0,157.0,23.0,1.0,22.0,80.0,2.0,3.0,43.0,71.0,0.281,0.336,0.444,0.78,6,Rich Aurilia
416,2000,28,NL,141,571,509.0,67.0,138.0,24.0,2.0,20.0,79.0,1.0,2.0,54.0,90.0,0.271,0.339,0.444,0.783,6,Rich Aurilia
416,2001,29,NL,156,689,636.0,114.0,206.0,37.0,5.0,37.0,97.0,1.0,3.0,47.0,83.0,0.324,0.369,0.572,0.941,6,Rich Aurilia
416,2002,30,NL,133,589,538.0,76.0,138.0,35.0,2.0,15.0,61.0,1.0,2.0,37.0,90.0,0.257,0.305,0.413,0.718,6,Rich Aurilia
416,2003,31,NL,129,545,505.0,65.0,140.0,26.0,1.0,13.0,58.0,2.0,2.0,36.0,82.0,0.277,0.325,0.41,0.735,6D,Rich Aurilia
416,2004,32,MLB,124,450,399.0,49.0,98.0,21.0,2.0,6.0,44.0,1.0,0.0,37.0,71.0,0.246,0.314,0.353,0.667,6543,Rich Aurilia
416,2005,33,NL,114,468,426.0,61.0,120.0,23.0,2.0,14.0,68.0,2.0,0.0,37.0,67.0,0.282,0.338,0.444,0.782,465,Rich Aurilia
416,2006,34,NL,122,481,440.0,61.0,132.0,25.0,1.0,23.0,70.0,3.0,0.0,34.0,51.0,0.3,0.349,0.518,0.867,5364D,Rich Aurilia
416,2007,35,NL,99,358,329.0,40.0,83.0,19.0,2.0,5.0,33.0,0.0,0.0,22.0,45.0,0.252,0.304,0.368,0.672,3564,Rich Aurilia
416,2008,36,NL,140,440,407.0,33.0,115.0,21.0,1.0,10.0,52.0,1.0,1.0,30.0,56.0,0.283,0.332,0.413,0.745,35D4,Rich Aurilia
416,2009,37,NL,60,133,122.0,10.0,26.0,2.0,0.0,2.0,16.0,0.0,0.0,8.0,24.0,0.213,0.256,0.279,0.534,35D,Rich Aurilia
86,1997,25,AL,13,20,19.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.211,0.25,0.263,0.513,798,Bruce Aven
86,1999,27,NL,137,440,381.0,57.0,110.0,19.0,2.0,12.0,70.0,3.0,0.0,44.0,82.0,0.289,0.37,0.444,0.814,798D,Bruce Aven
86,2000,28,NL,81,176,168.0,20.0,42.0,11.0,0.0,7.0,29.0,2.0,3.0,8.0,39.0,0.25,0.284,0.44,0.725,798,Bruce Aven
86,2001,29,NL,21,26,24.0,3.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.333,0.385,0.542,0.926,79,Bruce Aven
86,2002,30,AL,7,21,17.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.118,0.286,0.118,0.403,789,Bruce Aven
15,2009,22,AL,29,72,61.0,9.0,17.0,4.0,0.0,5.0,14.0,0.0,0.0,10.0,18.0,0.279,0.375,0.59,0.965,2,Alex Avila
15,2010,23,AL,104,333,294.0,28.0,67.0,12.0,0.0,7.0,31.0,2.0,2.0,36.0,71.0,0.228,0.316,0.34,0.656,2D,Alex Avila
15,2011,24,AL,141,551,464.0,63.0,137.0,33.0,4.0,19.0,82.0,3.0,1.0,73.0,131.0,0.295,0.389,0.506,0.895,2D5,Alex Avila
15,2012,25,AL,116,434,367.0,42.0,89.0,21.0,2.0,9.0,48.0,2.0,0.0,61.0,104.0,0.243,0.352,0.384,0.736,2,Alex Avila
15,2013,26,AL,102,379,330.0,39.0,75.0,14.0,1.0,11.0,47.0,0.0,0.0,44.0,112.0,0.227,0.317,0.376,0.693,2,Alex Avila
15,2014,27,AL,124,457,390.0,44.0,85.0,22.0,0.0,11.0,47.0,0.0,3.0,61.0,151.0,0.218,0.327,0.359,0.686,23D,Alex Avila
15,2015,28,AL,67,219,178.0,21.0,34.0,5.0,0.0,4.0,13.0,0.0,1.0,40.0,66.0,0.191,0.339,0.287,0.626,23D,Alex Avila
15,2016,29,AL,10,33,28.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.214,0.333,0.25,0.583,2,Alex Avila
47,1974,23,NL,23,78,68.0,9.0,16.0,1.0,0.0,2.0,8.0,0.0,0.0,7.0,17.0,0.235,0.308,0.338,0.646,79,Benny Ayala
47,1976,25,NL,22,28,26.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,6.0,0.115,0.179,0.231,0.409,97,Benny Ayala
47,1977,26,NL,1,3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.333,0.667,9,Benny Ayala
47,1979,28,AL,42,94,86.0,15.0,22.0,5.0,0.0,6.0,13.0,0.0,0.0,6.0,9.0,0.256,0.298,0.523,0.821,7D9,Benny Ayala
47,1980,29,AL,76,191,170.0,28.0,45.0,8.0,1.0,10.0,33.0,0.0,0.0,19.0,21.0,0.265,0.335,0.5,0.835,D79,Benny Ayala
47,1981,30,AL,44,100,86.0,12.0,24.0,2.0,0.0,3.0,13.0,0.0,1.0,11.0,9.0,0.279,0.364,0.407,0.771,D7,Benny Ayala
47,1982,31,AL,64,133,128.0,17.0,39.0,6.0,0.0,6.0,24.0,1.0,1.0,5.0,14.0,0.305,0.331,0.492,0.823,7D3,Benny Ayala
47,1983,32,AL,47,115,104.0,12.0,23.0,7.0,0.0,4.0,13.0,0.0,0.0,9.0,18.0,0.221,0.278,0.404,0.682,7D9,Benny Ayala
47,1984,33,AL,60,128,118.0,9.0,25.0,6.0,0.0,4.0,24.0,1.0,1.0,8.0,24.0,0.212,0.258,0.364,0.622,D79,Benny Ayala
47,1985,34,AL,46,81,76.0,10.0,19.0,7.0,0.0,2.0,15.0,0.0,0.0,4.0,17.0,0.25,0.284,0.421,0.705,7D,Benny Ayala
179,2006,22,AL,34,40,40.0,5.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,0.25,0.25,0.325,0.575,6D4,Erick Aybar
179,2007,23,AL,79,211,194.0,18.0,46.0,5.0,1.0,1.0,19.0,4.0,4.0,10.0,32.0,0.237,0.279,0.289,0.568,467D95,Erick Aybar
179,2008,24,AL,98,375,346.0,53.0,96.0,18.0,5.0,3.0,39.0,7.0,2.0,14.0,45.0,0.277,0.314,0.384,0.699,64,Erick Aybar
179,2009,25,AL,137,556,504.0,70.0,157.0,23.0,9.0,5.0,58.0,14.0,7.0,30.0,54.0,0.312,0.353,0.423,0.776,6,Erick Aybar
179,2010,26,AL,138,589,534.0,69.0,135.0,18.0,4.0,5.0,29.0,22.0,8.0,35.0,81.0,0.253,0.306,0.33,0.636,6D,Erick Aybar
179,2011,27,AL,143,605,556.0,71.0,155.0,33.0,8.0,10.0,59.0,30.0,6.0,31.0,68.0,0.279,0.322,0.421,0.743,6,Erick Aybar
179,2012,28,AL,141,554,517.0,67.0,150.0,31.0,5.0,8.0,45.0,20.0,4.0,22.0,61.0,0.29,0.324,0.416,0.74,6,Erick Aybar
179,2013,29,AL,138,589,550.0,68.0,149.0,33.0,5.0,6.0,54.0,12.0,7.0,23.0,59.0,0.271,0.301,0.382,0.683,6,Erick Aybar
179,2014,30,AL,156,642,589.0,77.0,164.0,30.0,4.0,7.0,68.0,16.0,9.0,36.0,62.0,0.278,0.321,0.379,0.7,6,Erick Aybar
179,2015,31,AL,156,638,597.0,74.0,161.0,30.0,1.0,3.0,44.0,15.0,6.0,25.0,73.0,0.27,0.301,0.338,0.639,6D,Erick Aybar
179,2016,32,NL,22,87,83.0,7.0,14.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,16.0,0.169,0.186,0.205,0.391,64,Erick Aybar
259,1960,20,NL,14,33,31.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,6.0,0.097,0.152,0.097,0.248,2,Joe Azcue
259,1962,22,AL,72,248,223.0,18.0,51.0,9.0,1.0,2.0,25.0,1.0,0.0,17.0,27.0,0.229,0.287,0.305,0.592,2,Joe Azcue
259,1963,23,AL,96,343,324.0,26.0,91.0,16.0,0.0,14.0,46.0,1.0,1.0,15.0,47.0,0.281,0.31,0.46,0.77,2,Joe Azcue
259,1964,24,AL,83,294,271.0,20.0,74.0,9.0,1.0,4.0,34.0,0.0,2.0,16.0,38.0,0.273,0.314,0.358,0.672,2,Joe Azcue
259,1965,25,AL,111,371,335.0,16.0,77.0,7.0,0.0,2.0,35.0,2.0,1.0,27.0,54.0,0.23,0.29,0.269,0.559,2,Joe Azcue
259,1966,26,AL,98,330,302.0,22.0,83.0,10.0,1.0,9.0,37.0,0.0,2.0,20.0,22.0,0.275,0.319,0.404,0.723,2,Joe Azcue
259,1967,27,AL,86,324,295.0,33.0,74.0,12.0,5.0,11.0,34.0,0.0,3.0,22.0,35.0,0.251,0.307,0.437,0.744,2,Joe Azcue
259,1968,28,AL,115,389,357.0,23.0,100.0,10.0,0.0,4.0,42.0,1.0,1.0,28.0,33.0,0.28,0.331,0.342,0.672,2,Joe Azcue
259,1969,29,AL,106,365,323.0,23.0,72.0,8.0,0.0,2.0,23.0,0.0,1.0,35.0,36.0,0.223,0.299,0.266,0.566,2,Joe Azcue
259,1970,30,AL,114,381,351.0,19.0,85.0,13.0,1.0,2.0,25.0,0.0,0.0,24.0,40.0,0.242,0.292,0.302,0.594,2,Joe Azcue
259,1972,32,AL,14,16,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0.176,0.125,0.301,2,Joe Azcue
388,1990,25,AL,65,218,214.0,18.0,53.0,8.0,0.0,5.0,19.0,7.0,0.0,2.0,15.0,0.248,0.257,0.355,0.612,79D,Oscar Azocar
388,1991,26,NL,38,60,57.0,5.0,14.0,2.0,0.0,0.0,9.0,2.0,0.0,1.0,9.0,0.246,0.267,0.281,0.547,739,Oscar Azocar
388,1992,27,NL,99,182,168.0,15.0,32.0,6.0,0.0,0.0,8.0,1.0,0.0,9.0,12.0,0.19,0.23,0.226,0.457,79,Oscar Azocar
431,1999,23,NL,5,18,16.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.25,0.294,0.5,0.794,2,Rod Barajas
431,2000,24,NL,5,13,13.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.231,0.231,0.462,0.692,2,Rod Barajas
431,2001,25,NL,51,111,106.0,9.0,17.0,3.0,0.0,3.0,9.0,0.0,0.0,4.0,26.0,0.16,0.191,0.274,0.464,2,Rod Barajas
431,2002,26,NL,70,172,154.0,12.0,36.0,10.0,0.0,3.0,23.0,1.0,0.0,10.0,25.0,0.234,0.288,0.357,0.645,23,Rod Barajas
431,2003,27,NL,80,239,220.0,19.0,48.0,15.0,0.0,3.0,28.0,0.0,0.0,14.0,43.0,0.218,0.265,0.327,0.592,2,Rod Barajas
431,2004,28,AL,108,389,358.0,50.0,89.0,26.0,1.0,15.0,58.0,0.0,1.0,13.0,63.0,0.249,0.276,0.453,0.728,23,Rod Barajas
431,2005,29,AL,120,450,410.0,53.0,104.0,24.0,0.0,21.0,60.0,0.0,0.0,26.0,70.0,0.254,0.306,0.466,0.771,23,Rod Barajas
431,2006,30,AL,97,371,344.0,49.0,88.0,20.0,0.0,11.0,41.0,0.0,0.0,17.0,51.0,0.256,0.298,0.41,0.708,23,Rod Barajas
431,2007,31,NL,48,147,122.0,16.0,28.0,8.0,0.0,4.0,10.0,0.0,1.0,21.0,24.0,0.23,0.352,0.393,0.745,23,Rod Barajas
431,2008,32,AL,104,377,349.0,44.0,87.0,23.0,0.0,11.0,49.0,0.0,0.0,17.0,61.0,0.249,0.294,0.41,0.704,23D,Rod Barajas
431,2009,33,AL,125,460,429.0,43.0,97.0,19.0,0.0,19.0,71.0,1.0,0.0,20.0,76.0,0.226,0.258,0.403,0.661,2,Rod Barajas
431,2010,34,NL,99,339,313.0,39.0,75.0,14.0,0.0,17.0,47.0,0.0,0.0,13.0,54.0,0.24,0.284,0.447,0.731,2,Rod Barajas
431,2011,35,NL,98,337,305.0,29.0,70.0,13.0,0.0,16.0,47.0,0.0,0.0,22.0,71.0,0.23,0.287,0.43,0.717,2,Rod Barajas
431,2012,36,NL,104,361,321.0,29.0,66.0,11.0,0.0,11.0,31.0,0.0,0.0,29.0,69.0,0.206,0.283,0.343,0.625,23,Rod Barajas
112,2007,28,AL,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Chris Basak
339,1965,21,AL,11,3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.333,0.333,0.667,6,Mark Belanger
339,1966,22,AL,8,20,19.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.158,0.158,0.211,0.368,6,Mark Belanger
339,1967,23,AL,69,205,184.0,19.0,32.0,5.0,0.0,1.0,10.0,6.0,1.0,12.0,46.0,0.174,0.224,0.217,0.442,645,Mark Belanger
339,1968,24,AL,145,530,472.0,40.0,98.0,13.0,0.0,2.0,21.0,10.0,1.0,40.0,114.0,0.208,0.272,0.248,0.52,6,Mark Belanger
339,1969,25,AL,150,594,530.0,76.0,152.0,17.0,4.0,2.0,50.0,14.0,6.0,53.0,54.0,0.287,0.351,0.345,0.696,6,Mark Belanger
339,1970,26,AL,145,527,459.0,53.0,100.0,6.0,5.0,1.0,36.0,13.0,2.0,52.0,65.0,0.218,0.303,0.259,0.562,6,Mark Belanger
339,1971,27,AL,150,590,500.0,67.0,133.0,19.0,4.0,0.0,35.0,10.0,8.0,73.0,48.0,0.266,0.365,0.32,0.685,6,Mark Belanger
339,1972,28,AL,113,313,285.0,36.0,53.0,9.0,1.0,2.0,16.0,6.0,3.0,18.0,53.0,0.186,0.236,0.246,0.482,6,Mark Belanger
339,1973,29,AL,154,544,470.0,60.0,106.0,15.0,1.0,0.0,27.0,13.0,6.0,49.0,54.0,0.226,0.302,0.262,0.564,6,Mark Belanger
339,1974,30,AL,155,570,493.0,54.0,111.0,14.0,4.0,5.0,36.0,17.0,7.0,51.0,69.0,0.225,0.298,0.3,0.598,6,Mark Belanger
339,1975,31,AL,152,502,442.0,44.0,100.0,11.0,1.0,3.0,27.0,16.0,4.0,36.0,53.0,0.226,0.286,0.276,0.562,6,Mark Belanger
339,1976,32,AL,153,589,522.0,66.0,141.0,22.0,2.0,1.0,40.0,27.0,17.0,51.0,64.0,0.27,0.336,0.326,0.661,6,Mark Belanger
339,1977,33,AL,144,458,402.0,39.0,83.0,13.0,4.0,2.0,30.0,15.0,8.0,43.0,68.0,0.206,0.287,0.274,0.56,6,Mark Belanger
339,1978,34,AL,135,408,348.0,39.0,74.0,13.0,0.0,0.0,16.0,6.0,6.0,40.0,55.0,0.213,0.299,0.25,0.549,6,Mark Belanger
339,1979,35,AL,101,242,198.0,28.0,33.0,6.0,2.0,0.0,9.0,5.0,1.0,29.0,33.0,0.167,0.273,0.217,0.49,6,Mark Belanger
339,1980,36,AL,113,291,268.0,37.0,61.0,7.0,3.0,0.0,22.0,6.0,3.0,12.0,25.0,0.228,0.261,0.276,0.537,6,Mark Belanger
339,1981,37,AL,64,158,139.0,9.0,23.0,3.0,2.0,1.0,10.0,2.0,1.0,12.0,25.0,0.165,0.242,0.237,0.479,6,Mark Belanger
339,1982,38,NL,54,57,50.0,6.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,10.0,0.24,0.309,0.26,0.569,64,Mark Belanger
347,1995,24,NL,13,35,34.0,5.0,13.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,0.382,0.4,0.529,0.929,8,Marvin Benard
347,1996,25,NL,135,558,488.0,89.0,121.0,17.0,4.0,5.0,27.0,25.0,11.0,59.0,84.0,0.248,0.333,0.33,0.663,897,Marvin Benard
347,1997,26,NL,84,130,114.0,13.0,26.0,4.0,0.0,1.0,13.0,3.0,1.0,13.0,29.0,0.228,0.315,0.289,0.605,978D,Marvin Benard
347,1998,27,NL,121,327,286.0,41.0,92.0,21.0,1.0,3.0,36.0,11.0,4.0,34.0,39.0,0.322,0.396,0.434,0.83,978D,Marvin Benard
347,1999,28,NL,149,625,562.0,100.0,163.0,36.0,5.0,16.0,64.0,27.0,14.0,55.0,97.0,0.29,0.359,0.457,0.816,897,Marvin Benard
347,2000,29,NL,149,633,560.0,102.0,147.0,27.0,6.0,12.0,55.0,22.0,7.0,63.0,97.0,0.263,0.342,0.396,0.739,897,Marvin Benard
347,2001,30,NL,129,429,392.0,70.0,104.0,19.0,2.0,15.0,44.0,10.0,5.0,29.0,66.0,0.265,0.32,0.439,0.759,897,Marvin Benard
347,2002,31,NL,65,131,123.0,16.0,34.0,9.0,2.0,1.0,13.0,5.0,1.0,7.0,26.0,0.276,0.321,0.407,0.727,978,Marvin Benard
347,2003,32,NL,46,77,71.0,5.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,9.0,0.197,0.237,0.268,0.504,79,Marvin Benard
317,1971,24,AL,55,145,137.0,9.0,28.0,3.0,1.0,3.0,13.0,0.0,0.0,4.0,28.0,0.204,0.222,0.307,0.529,45976,Kurt Bevacqua
317,1972,25,AL,19,38,35.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.114,0.184,0.2,0.384,795,Kurt Bevacqua
317,1973,26,AL,99,309,276.0,39.0,71.0,8.0,3.0,2.0,40.0,2.0,3.0,25.0,42.0,0.257,0.317,0.33,0.647,5D4379,Kurt Bevacqua
317,1974,27,MLB,57,137,125.0,11.0,23.0,1.0,0.0,0.0,3.0,1.0,1.0,11.0,30.0,0.184,0.255,0.192,0.447,534D67,Kurt Bevacqua
317,1975,28,AL,104,294,258.0,30.0,59.0,14.0,0.0,2.0,24.0,3.0,4.0,26.0,45.0,0.229,0.3,0.306,0.606,5463D,Kurt Bevacqua
317,1976,29,AL,12,7,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.143,0.286,D4,Kurt Bevacqua
317,1977,30,AL,39,104,96.0,13.0,32.0,7.0,2.0,5.0,28.0,0.0,1.0,6.0,13.0,0.333,0.365,0.604,0.97,59734D,Kurt Bevacqua
317,1978,31,AL,90,271,248.0,21.0,55.0,12.0,0.0,6.0,30.0,1.0,2.0,18.0,31.0,0.222,0.271,0.343,0.614,5D43,Kurt Bevacqua
317,1979,32,NL,114,346,297.0,23.0,75.0,12.0,4.0,1.0,34.0,2.0,5.0,38.0,25.0,0.253,0.331,0.33,0.661,5437,Kurt Bevacqua
317,1980,33,NL,84,129,114.0,5.0,26.0,7.0,1.0,0.0,16.0,1.0,1.0,12.0,8.0,0.228,0.305,0.307,0.612,5734,Kurt Bevacqua
317,1981,34,NL,29,34,27.0,2.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,6.0,0.259,0.333,0.407,0.741,45,Kurt Bevacqua
317,1982,35,NL,64,145,123.0,15.0,31.0,9.0,0.0,0.0,24.0,2.0,0.0,17.0,22.0,0.252,0.333,0.325,0.659,3759,Kurt Bevacqua
317,1983,36,NL,74,177,156.0,17.0,38.0,7.0,0.0,2.0,24.0,0.0,3.0,18.0,33.0,0.244,0.32,0.327,0.647,3579,Kurt Bevacqua
317,1984,37,NL,59,95,80.0,7.0,16.0,3.0,0.0,1.0,9.0,0.0,0.0,14.0,19.0,0.2,0.326,0.275,0.601,3597,Kurt Bevacqua
317,1985,38,NL,71,167,138.0,17.0,33.0,6.0,0.0,3.0,25.0,0.0,0.0,25.0,17.0,0.239,0.349,0.348,0.697,537,Kurt Bevacqua
260,2016,26,AL,5,0,,,,,,,,,,,,,,,,,Joe Biagini
140,1988,24,AL,21,50,46.0,1.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.261,0.24,0.304,0.544,897,Dante Bichette
140,1989,25,AL,48,146,138.0,13.0,29.0,7.0,0.0,3.0,15.0,3.0,0.0,6.0,24.0,0.21,0.24,0.326,0.566,978D,Dante Bichette
140,1990,26,AL,109,371,349.0,40.0,89.0,15.0,1.0,15.0,53.0,5.0,2.0,16.0,79.0,0.255,0.292,0.433,0.725,978,Dante Bichette
140,1991,27,AL,134,475,445.0,53.0,106.0,18.0,3.0,15.0,59.0,14.0,8.0,22.0,107.0,0.238,0.272,0.393,0.665,985,Dante Bichette
140,1992,28,AL,112,411,387.0,37.0,111.0,27.0,2.0,5.0,41.0,18.0,7.0,16.0,74.0,0.287,0.318,0.406,0.724,9D8,Dante Bichette
140,1993,29,NL,141,581,538.0,93.0,167.0,43.0,5.0,21.0,89.0,14.0,8.0,28.0,99.0,0.31,0.348,0.526,0.874,98,Dante Bichette
140,1994,30,NL,116,509,484.0,74.0,147.0,33.0,2.0,27.0,95.0,21.0,8.0,19.0,70.0,0.304,0.334,0.548,0.882,9,Dante Bichette
140,1995,31,NL,139,612,579.0,102.0,197.0,38.0,2.0,40.0,128.0,13.0,9.0,22.0,96.0,0.34,0.364,0.62,0.984,79,Dante Bichette
140,1996,32,NL,159,694,633.0,114.0,198.0,39.0,3.0,31.0,141.0,31.0,12.0,45.0,105.0,0.313,0.359,0.531,0.89,97,Dante Bichette
